Title,Seller Level,Average Rating,Number of Reviewers,Price (USD),Seller_Level_Encoded,Demand_Score,Value_Score,Cluster,PCA1,PCA2
I will get you financial data from bloomberg,,5.0,26,15.538095238095238,0.0,130.0,8.366533864541832,0,-0.7812286756800209,-0.06600782454916684
"I will develop excel formulas, reports and dashboards",Level 2 Seller,5.0,85,51.79047619047619,2.0,425.0,8.206141963957338,1,0.28727451820518113,0.2075145433435232
"I will do web scraping, website scraping, web scraper in python",Top Rated Seller,5.0,637,77.68571428571428,3.0,3185.0,40.99852887090842,2,4.272733794540204,0.4631003957090005
I will collect and scrape best quality leads from your required instagram accounts,Level 2 Seller,4.9,43,5.180952380952381,2.0,210.70000000000002,40.66819852941177,1,0.221853602020024,-0.44649039306816135
"I will do web scraping, data extraction and data mining",Level 2 Seller,5.0,88,20.71904761904762,2.0,440.0,21.23649735692944,1,0.40154471424821786,0.021563616519128456
I will do anything you need in excel vba for mac and windows,Level 2 Seller,5.0,65,31.07619047619048,2.0,325.0,10.45816733067729,1,0.18556272647265662,0.08401758999220403
"I will do web scraping, data mining in 5 hours",Level 2 Seller,4.9,243,25.895238095238096,2.0,1190.7,45.98142699521883,1,1.4769542872542953,-0.2950209352955224
I will do web crawling or web scraping  from  directory website,Level 2 Seller,4.9,215,10.361904761904762,2.0,1053.5,101.6704963235294,1,1.6686840752906023,-0.4285879159611915
I will scrap websites and provide cleaned data within 24 hours,Level 1 Seller,5.0,27,10.361904761904762,1.0,135.0,13.028492647058822,0,-0.3844522913562646,-0.07087692515306113
I will conduct web scraping using python,Level 2 Seller,5.0,43,10.361904761904762,2.0,215.0,20.74908088235294,1,0.12308931910665238,-0.04559681371805282
I will do any work in excel or google sheet including automation,Level 2 Seller,5.0,105,51.79047619047619,2.0,525.0,10.13699889665318,1,0.42381377091778394,0.20988641265386787
I will develop google sheets formulas and dashboard,Level 1 Seller,4.9,21,10.361904761904762,1.0,102.9,9.93060661764706,0,-0.47144032890623305,-0.42686427266555366
"I will manual web scraping, data mining, data collection for accuracy",,5.0,3,5.180952380952381,0.0,15.0,2.895220588235294,0,-0.9551603822489729,-0.1254819268169036
I will do any algorithm work using python,Level 2 Seller,5.0,270,41.43333333333333,2.0,1350.0,32.58246178600161,1,1.5961044497621524,0.16573131794113208
I will be your google sheets expert for fixing or building a sheet on a video call,Top Rated Seller,5.0,44,41.43333333333333,3.0,220.0,5.3097345132743365,1,0.37679604290620716,0.17061931397642438
"I will be trusted virtual assistant for data entry, data mining, web research, scraping",,4.9,99,5.180952380952381,0.0,485.1,93.6314338235294,0,0.18899298944103915,-0.5295157257712174
I will create professional excel and google spreadsheets,Level 2 Seller,5.0,304,41.43333333333333,2.0,1520.0,36.68543845534996,1,1.8334932067631284,0.1691773820205761
"I will do web scraping from any url, website upto 50k",Level 2 Seller,4.9,123,5.180952380952381,2.0,602.7,116.32996323529412,1,1.199563083975971,-0.485686049269646
I will create a custom excel spreadsheet with formulas or macro,Level 2 Seller,5.0,1000,10.361904761904762,2.0,5000.0,482.5367647058823,2,9.029947263658078,-0.1959699393694367
"I will create microsoft excel spreadsheets, vba, functions, formulas expert",Level 2 Seller,4.9,141,10.361904761904762,2.0,690.9000000000001,66.67693014705883,1,0.9891444481643943,-0.41732853751649135
I will design a professional dashboard in google sheets or excel,Level 2 Seller,5.0,51,25.895238095238096,2.0,255.0,9.847370356748804,1,0.09673386304416577,0.052280240282806006
I will do web scraping and data mining,Level 2 Seller,5.0,237,5.180952380952381,2.0,1185.0,228.72242647058823,1,2.6654449316294904,-0.18731834668483027
"I will do excel, excel vba, microsoft excel, data entry, and excel formulas automation",Level 2 Seller,5.0,371,20.71904761904762,2.0,1855.0,89.53114226614572,1,2.596836133944315,0.02585772086635078
"I will do python scripts, web scraping, PDF extraction and automation",Level 2 Seller,5.0,38,25.895238095238096,2.0,190.0,7.337256344244207,1,-8.067872564319596e-05,0.05163503752849343
"I will do web scraping, find email address and contact info by linkedin research",Level 2 Seller,4.8,31,20.71904761904762,2.0,148.79999999999998,7.181797287979774,1,-0.10346785261255756,-0.6932756624014883
I will do microsoft excel spreadsheet google sheet excel vba dashboard excel sheet,Level 2 Seller,5.0,74,10.361904761904762,2.0,370.0,35.70772058823529,1,0.4116082284912858,-0.050467834507178094
"I will accurately scrape linkedin for leads, emails, etc",Level 2 Seller,5.0,15,31.07619047619048,2.0,75.0,2.4134232301562974,1,-0.17645923051323092,0.08038631395209747
"I will do web scraping data extraction to csv,json,xml and database",Level 2 Seller,4.9,132,20.71904761904762,2.0,646.8000000000001,31.217651114686284,1,0.7020336429651988,-0.3346014257518629
I will do python web scraping data extraction for any site in 1 day,,4.9,8,10.361904761904762,0.0,39.2,3.7830882352941178,0,-0.9494475370241002,-0.45268046043060123
I will do web scraping and data extraction for any website,Level 2 Seller,5.0,106,103.58095238095238,2.0,530.0,5.116770871643987,1,0.37788376525445966,0.5090300948492505
I will do excel formula macro vba dashboard chart graph google sheets userform,Level 2 Seller,5.0,655,10.361904761904762,2.0,3275.0,316.0615808823529,2,5.8190110140549,-0.1417601918775585
I will do thorough internet research for contacts,Level 2 Seller,4.9,178,15.538095238095238,2.0,872.2,56.13300643579528,1,1.1467593671939982,-0.37340747665443946
"I will do data collection, email collection,data mining,linkedin scraping, web scraping",Level 2 Seller,5.0,59,5.180952380952381,2.0,295.0,56.939338235294116,1,0.4569152077850623,-0.09799521337316379
"I will build python scripts do web scraping, data mining extraction",Level 2 Seller,5.0,60,20.71904761904762,2.0,300.0,14.479430016088257,1,0.18434273632775594,0.021138758138484547
"I will do excel, spreadsheet, graphs, formulas, data entry, macros,vba, cashflow,pivot",Level 2 Seller,4.9,169,5.180952380952381,2.0,828.1,159.83547794117646,1,1.7617460361006407,-0.5082235515854996
"I will scrape product data from amazon, ebay, shopify and any ecommerce website",Level 2 Seller,5.0,88,5.180952380952381,2.0,440.0,84.92647058823529,1,0.8167318481866825,-0.11254785868798585
"I will automate excel, google sheets, macros, vba, and apps script",Level 2 Seller,5.0,57,20.71904761904762,2.0,285.0,13.755458515283843,1,0.16107109583627793,0.02109323759770127
I will scrape data from any website to csv or import to wordpress,Level 2 Seller,4.9,75,20.71904761904762,2.0,367.5,17.737301769708115,1,0.2651789853559376,-0.3355535189461711
"I will create web scraper for scraping, web crawler, and bots to automate the task",,5.0,86,5.180952380952381,0.0,430.0,82.99632352941175,0,0.07465965752118163,-0.16713260133863572
I will scrape google maps business data with emails,Level 2 Seller,5.0,26,5.180952380952381,2.0,130.0,25.09191176470588,1,0.04746868594873574,-0.08143530663560766
I will do web scraping data extraction for any website,Level 2 Seller,4.9,400,20.71904761904762,2.0,1960.0000000000002,94.59894277177662,1,2.7560169454087418,-0.33012491739967703
"I will do python web scraping, data mining, data scraping, web scraper",Level 2 Seller,5.0,214,20.71904761904762,2.0,1070.0,51.64330039071478,1,1.3789536148902966,0.02347547923202603
I will do web scraping data scraping data extraction in python,Level 2 Seller,5.0,68,10.361904761904762,2.0,340.0,32.8125,1,0.35576585893296964,-0.049525056289928045
"I will scrape, crawl, data mining any website",Level 2 Seller,5.0,18,20.71904761904762,2.0,90.0,4.3438290048264765,1,-0.1414602305529369,0.02050147056751869
I will build web scraper with octoparse in 24 hours,Level 2 Seller,4.9,99,51.79047619047619,2.0,485.1,9.36658698050754,1,0.3469376176526971,-0.14791308241390902
I will make professional excel and google sheets,Top Rated Seller,5.0,431,103.58095238095238,3.0,2155.0,20.80498344979772,1,2.8544749029756153,0.5865735615410034
I will do data mining or be your professional web scraper,Level 2 Seller,5.0,471,10.361904761904762,2.0,2355.0,227.27481617647058,2,4.106511680933205,-0.11284832654855681
"I will create professional excel templates, do macros, vba, formulas, excel automation",Level 2 Seller,5.0,165,10.361904761904762,2.0,825.0,79.61856617647058,1,1.258550833459081,-0.06476663746880394
I will do import products reviews from amazon to shopify,Level 2 Seller,5.0,181,5.180952380952381,2.0,905.0,174.6783088235294,1,1.970626591543603,-0.15921668676655318
I will solve or create formulas for google sheets and excel,Top Rated Seller,5.0,936,10.361904761904762,3.0,4680.0,451.65441176470586,2,8.792923946676781,-0.15811945170442765
I will do python web scraping and automation,Level 2 Seller,5.0,94,51.79047619047619,2.0,470.0,9.075027583670467,1,0.3487171819258523,0.20858188453317833
"I will do web scraping, data mining any website upto 50k in 1 day",Level 2 Seller,5.0,946,10.361904761904762,2.0,4730.0,456.4797794117647,2,8.527365937633235,-0.1874849354141862
"I will build excel spreadsheet, charts, pivottables, macros",Level 2 Seller,4.9,304,20.71904761904762,2.0,1489.6000000000001,71.89519650655022,1,2.020261732593144,-0.3317284427795645
"I will assist you with excel formulas, charts, and data entry",Level 2 Seller,5.0,73,10.361904761904762,2.0,365.0,35.22518382352941,1,0.4023011668982332,-0.050310704804303094
I will scrape google maps businesses data with emails,Level 2 Seller,5.0,425,10.361904761904762,2.0,2125.0,205.078125,2,3.678386847652781,-0.10562036021630637
I will scrape active targeted email and data from any social media platform,Level 2 Seller,4.9,70,5.180952380952381,2.0,343.0,66.20404411764706,1,0.5518305521801561,-0.4597189270361624
"I will do web scraping,data extraction data mining from any website",Level 2 Seller,5.0,241,10.361904761904762,2.0,1205.0,116.29136029411764,1,1.9658875145310855,-0.07670849488730463
"I will do advance excel automation vba python, web scraping",,4.9,26,10.361904761904762,0.0,127.4,12.295036764705882,0,-0.7841541142096172,-0.45541922816039315
I will do web scraping using excel vba,Level 2 Seller,5.0,444,10.361904761904762,2.0,2220.0,214.24632352941177,2,3.855221017920782,-0.10860582457093156
"I will automate your google sheets scripts, spreadsheets and automation",Level 2 Seller,5.0,194,5.180952380952381,2.0,970.0,187.22426470588235,1,2.1319237062063983,-0.16574028639043895
"I will do microsoft excel formulas, automation, macros, and vba",Level 2 Seller,5.0,129,15.538095238095238,2.0,645.0,41.51087955868832,1,0.7882737958248148,-0.014776856745061481
I will do python web scraping data mining from any website,Level 2 Seller,5.0,103,20.71904761904762,2.0,515.0,24.856354860951505,1,0.5179029167056082,0.021791219223044833
I will professionally do your web scraping or python scripts,Level 2 Seller,5.0,254,62.147619047619045,2.0,1270.0,20.435215692284117,1,1.4107976897285999,0.2895446109808924
I will do scrape products and upload in shopify or woocommerce,Level 2 Seller,5.0,46,5.180952380952381,2.0,230.0,44.393382352941174,1,0.295618093122267,-0.09147161374927805
"I will do excel formulas, macros, vba, task automation, forms",Level 2 Seller,5.0,135,5.180952380952381,2.0,675.0,130.28492647058823,1,1.3998829550444811,-0.13613318040511127
"I will excel spreadsheet excel vba, excel formulas, excel macros, google sheets scripts",Level 2 Seller,4.9,152,10.361904761904762,2.0,744.8000000000001,71.87867647058823,1,1.0901570954399118,-0.41900222890691974
I will automate your google sheet using scripts,Level 2 Seller,5.0,377,5.180952380952381,2.0,1885.0,363.8327205882353,2,4.402490781844209,-0.257572496480523
"I will do data entry,data mining,web scraping and data extraction",,5.0,12,5.180952380952381,0.0,60.0,11.580882352941176,0,-0.8434931490208838,-0.12999826501805528
"I will do anything you need in excel, vba and macros very fast",,5.0,295,82.86190476190477,0.0,1475.0,17.80070110913166,0,0.9231343604389063,0.36166508560878113
"I will do anything in microsoft excel, excel vba, excel macro, formulas and dashboard",Level 1 Seller,5.0,59,31.07619047619048,1.0,295.0,9.49279803861477,0,-0.2165085333397238,0.055787650186382785
"I will do vba programming, macros, and advanced excel, contact me first",,5.0,215,25.895238095238096,0.0,1075.0,41.513424052960644,0,0.6008292938843777,0.004831347821347726
"I will your excel google spreadsheet,formulas, functions,vba consultant",Level 2 Seller,5.0,92,10.361904761904762,2.0,460.0,44.393382352941174,1,0.5791353371662343,-0.05329616915892827
"I will do web scraping, data extraction and automate any web tasks",,5.0,39,51.79047619047619,0.0,195.0,3.765171018756896,0,-0.7440230129819532,0.14647087056771355
I will write python programs for data scrapping and automation,Level 1 Seller,5.0,13,25.895238095238096,1.0,65.0,2.510114012504597,0,-0.5448911147955035,0.022600076319960805
I will do web scraping or web automation,Level 2 Seller,5.0,34,10.361904761904762,2.0,170.0,16.40625,1,0.03932576476917814,-0.04418264639217773
I will do scala and spark related tasks,Level 2 Seller,5.0,140,31.07619047619048,2.0,700.0,22.52528348145878,1,0.728595661951488,0.08946450405236386
I will manage your data related tasks sql etl CSV json excel,Level 2 Seller,5.0,40,10.361904761904762,2.0,200.0,19.301470588235293,1,0.09516813432749426,-0.045125424609427776
"I will do your python work, scripts, dataanalysis, csv, api",Top Rated Seller,4.9,60,51.79047619047619,3.0,294.0,5.676719382125781,1,0.44221987534808105,-0.12472303848096959
"I will python script to parse, extract, convert data csv, json, html, xml",,5.0,17,51.79047619047619,0.0,85.0,1.6412283927914675,0,-0.8942161909658162,0.1438618143263344
I will implement all your data needs in AWS and oracle cloud,,5.0,15,5.180952380952381,0.0,75.0,14.47610294117647,0,-0.8062707379448542,-0.13150371108510583
I will do automation and build bots in python and selenium,Level 2 Seller,4.8,18,10.361904761904762,2.0,86.39999999999999,8.338235294117645,1,-0.17113399474948154,-0.7555586782463186
I will automate your business processes through custom webforms,,5.0,1,2589.4142857142856,0.0,5.0,0.0019309386016694344,0,-1.9781603286216578,14.614541044488673
I will do google sheets and  docs API integrations,Level 2 Seller,5.0,11,258.9428571428571,2.0,55.0,0.21240207436831074,1,-0.30289793095169354,1.3807714834620775
I will create python program for web automation and bots,Level 2 Seller,5.0,43,51.79047619047619,2.0,215.0,4.151342405296065,1,0.0005420875087151896,0.20253361779179938
I will scrap zillow in less than 24 hours using rest apis,Level 1 Seller,5.0,27,31.07619047619048,1.0,135.0,4.344161814281335,0,-0.44820258581069183,0.05346363352071459
"I will do big data analytics in pyspark, kafka, sqs, aws sagemaker",,5.0,29,41.43333333333333,0.0,145.0,3.499597747385358,0,-0.8038201659870334,0.08571643154540899
"I will do a python script to parse, extract, convert data from CSV, XML, json, HTML,txt",Level 2 Seller,5.0,128,103.58095238095238,2.0,640.0,6.178742184626701,1,0.5212535353481084,0.5123977384192087
I will help you big data spark hive hadoop nosql database,Level 2 Seller,5.0,27,5.180952380952381,2.0,135.0,26.056985294117645,1,0.0598761563074123,-0.08193712199129118
I will build data pipeline with python on cloud,Level 2 Seller,5.0,12,36.25238095238095,2.0,60.0,1.6550637068172862,1,-0.20193877998181972,0.10988607038677045
I will make any labview code or project,Level 2 Seller,5.0,50,10.361904761904762,2.0,250.0,24.126838235294116,1,0.18823875025802125,-0.04669672163817788
I will create a python script for fetching data from any API,Level 1 Seller,4.9,36,20.71904761904762,1.0,176.4,8.513904849459895,0,-0.3923501948244728,-0.36399913781275883
I will data scientist data engineer data analysis or  visualization,Level 1 Seller,5.0,4,25.895238095238096,1.0,20.0,0.7723427730783377,0,-0.6119165667899866,0.022153397490052098
I will clean and transform dataset for data analysis and visualization,Level 1 Seller,5.0,3,20.71904761904762,1.0,15.0,0.7239715008044129,0,-0.616447057984401,-0.007520318817406139
I will be your AWS data engineer,Level 1 Seller,5.0,7,25.895238095238096,1.0,35.0,1.3515998528870907,0,-0.5895747494584923,0.022302290433355004
I will write custom scripts get data from PDF and webs automatically,Top Rated Seller,5.0,4,72.5047619047619,3.0,20.0,0.27584395113621435,1,0.08425880254393533,0.34391863604373796
